stem,lift,high_score_count,low_score_count,rate_in_high,rate_in_low,original_words
becom,3.571611515737802,2682,3425,0.7343921139101862,0.20561925917031879,"becom, become, becomes, becoming"
holidai,3.569527120339064,180,230,0.04928806133625411,0.013808008645014108,"holiday, holidays"
shipown,3.566545059252732,104,133,0.028477546549835708,0.007984631086029897,"shipowner, shipowners, shipowning"
aerodrom,3.5633300246440305,50,64,0.013691128148959474,0.003842228492525665,"aerodrom, aerodrome, aerodromes"
prevent,3.5572992080904533,3023,3876,0.8277656078860898,0.2326949630785856,"prevent, preventable, preventative, preventatives, prevented, preventer, preventers, preventing, prevention, preventions, preventive, preventives, prevents"
chapter,3.5530084491854557,1861,2389,0.5095837897042717,0.14342318544755958,"chapter, chapters"
iia,3.5474930023122795,77,99,0.02108433734939759,0.005943447199375638,"iia, iias"
unif,3.5474930023122795,56,72,0.01533406352683461,0.004322507054091373,"unife, unification"
erm,3.5474930023122795,56,72,0.01533406352683461,0.004322507054091373,"erm, ermes, erms"
département,3.5474930023122795,42,54,0.011500547645125958,0.0032418802905685297,"département, départemental, départements"
salerno,3.5474930023122795,21,27,0.005750273822562979,0.0016209401452842648,salerno
wheel,3.545702243603389,220,283,0.060240963855421686,0.016989854115386924,"wheel, wheeled, wheeling, wheels"
check,3.542250401816251,2027,2610,0.5550383351588171,0.15669088071081227,"check, checked, checking, checks"
sake,3.540405104205761,222,286,0.06078860898138007,0.017169958575974066,sake
pend,3.5363303434000315,1056,1362,0.2891566265060241,0.0817674251065618,"pend, pended, pendes, pending, pends"
supervisor,3.5357073112746966,200,258,0.054764512595837894,0.015488983610494087,"supervisor, supervisors"
impossibility,3.534823384446878,62,80,0.016976998904709748,0.004802785615657081,impossibility
manchest,3.534823384446878,31,40,0.008488499452354874,0.0024013928078285406,manchester
testify,3.5283690508173344,41,53,0.011226725082146768,0.003181845470372816,"testify, testifying"
acidity,3.5276967243975905,99,128,0.02710843373493976,0.00768445698505133,acidity
full,3.5250929625502523,3025,3914,0.8283132530120482,0.23497628624602268,"full, fullness"
diplomat,3.5203438211721343,389,504,0.10651697699890471,0.03025754937863961,"diplomat, diplomatic, diplomats"
nacion,3.5202830847490025,115,149,0.03148959474260679,0.008945188209161313,"nacional, naciones"
favor,3.5199503547787994,71,92,0.019441401971522453,0.005523203458005643,"favor, favorable, favorables, favore, favored, favoring, favors"
iupac,3.5185338757627918,27,35,0.007393209200438116,0.002101218706849973,iupac
debtor,3.5174295022926834,91,118,0.024917853231106242,0.007084108783094195,"debtor, debtors"
plaza,3.515818957648777,37,48,0.010131434830230011,0.002881671369394249,"plaza, plazas"
qui,3.514261217747293,47,61,0.012869660460021906,0.0036621240319385244,"qui, quis, quy"
levi,3.5137461441633357,671,871,0.18373493975903615,0.05229032839046647,"levi, levie, levied, levies"
elaps,3.5099533938222023,187,243,0.05120481927710843,0.014588461307558384,"elapse, elapsed, elapses, elapsing"
atlantiqu,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,"atlantique, atlantiques"
radio-frequency,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,radio-frequency
ribeiro,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,ribeiro
break-even,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,break-even
antioxid,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,"antioxidant, antioxidants"
franch,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,"franche, franches"
bianco,3.50850956272643,20,26,0.00547645125958379,0.0015609053250885514,bianco
ex-work,3.506746492594407,153,199,0.041894852135815994,0.01194692921894699,"ex-work, ex-works"
carry,3.5063892802298717,2417,3144,0.661829134720701,0.1887494746953233,"carry, carrying"
noth,3.505529936770824,362,471,0.0991237677984666,0.028276400312181066,"noth, nothe, nothing"
six,3.5028238357670713,1943,2530,0.5320372398685652,0.1518880950951552,six
self-certif,3.502244367078705,43,56,0.011774370208105149,0.0033619499309599566,"self-certificate, self-certificates, self-certification, self-certifications"
ece,3.5010972185798246,109,142,0.029846659364731652,0.00852494446779132,ece
caribbean,3.499342435602917,323,421,0.0884446878422782,0.025274659302395388,caribbean
reciprocally,3.498897207760056,56,73,0.01533406352683461,0.0043825418742870865,reciprocally
eprivacy,3.4968145308506755,23,30,0.006297918948521358,0.0018010446058714055,eprivacy
partenariat,3.4968145308506755,23,30,0.006297918948521358,0.0018010446058714055,"partenariat, partenariats"
vallé,3.4968145308506755,23,30,0.006297918948521358,0.0018010446058714055,"vallée, vallées, vallés"
isola,3.4968145308506755,23,30,0.006297918948521358,0.0018010446058714055,isola
depart,3.494652889887858,1455,1899,0.3984118291347207,0.11400612355165997,"depart, departe, departed, departement, departements, departing, department, departments, departs"
instituut,3.493579734799935,36,47,0.009857612267250822,0.002821636549198535,instituut
bern,3.489671927490315,114,149,0.0312157721796276,0.008945188209161313,"bern, berne"
becaus,3.4882180211520186,2367,3095,0.6481380065717415,0.18580776850573333,because
abrog,3.487871271180981,26,34,0.007119386637458927,0.0020411838866542594,"abrogate, abrogates, abrogation, abroge, abrogeant, abrogent, abroger"
oslo,3.4878712711809805,78,102,0.02135815991237678,0.0061235516599627785,oslo
evalu,3.485830983803864,2613,3419,0.7154983570646222,0.2052590502491445,"evalu, evaluate, evaluates, evaluation, evaluations, evaluative, evaluator, evaluators, evaluering"
whichev,3.4856899883347134,282,369,0.07721796276013143,0.022152848652218286,whichever
approxim,3.484202659648289,838,1097,0.2294633077765608,0.06585819775469773,"approximate, approximates, approximation, approximations, approximative"
communicat,3.482334967575932,962,1260,0.2634173055859803,0.07564387344659902,"communicat, communicated, communicating"
trip,3.4808108030206952,348,456,0.09529025191675794,0.02737587800924536,"trip, trips"
tsg,3.4808108030206952,29,38,0.007940854326396496,0.0022813231674371137,"tsg, tsgs"
licens,3.4801766930500735,1011,1325,0.27683461117196057,0.0795461367593204,"licensable, license, licensed, licensers, licenses, licensing"
neglig,3.476463333649559,484,635,0.13253012048192772,0.038122110824278084,"neglig, negligance, negligant, neglige, negligeable, negligence, negligent, negliges, negligible"
minimi,3.4750951859385593,160,210,0.04381161007667032,0.012607312241099839,"minimi, minimis"
sector,3.4749404897497267,3209,4212,0.878696604600219,0.2528666626643453,"sector, sectoral, sectored, sectores, sectors"
august,3.4724367593887293,1244,1634,0.34063526834611174,0.09809689619979588,"august, auguste"
thu,3.472369969039753,2609,3427,0.7144030668127054,0.20573932881071022,"thu, thus"
paid,3.472187643112305,1706,2241,0.46714129244249725,0.134538032058594,"paid, paide"
una,3.4703735892185343,35,46,0.009583789704271631,0.0027616017290028215,"una, unae, unas"
durat,3.4701691489481825,1476,1940,0.40416210295728366,0.11646755117968421,"duration, durations"
joint,3.4668714158955427,2690,3539,0.7365826944140197,0.21246322867263012,"joint, jointe, jointed, jointes, jointing, jointings, joints"
need,3.46645041606068,3227,4246,0.8836254107338445,0.2549078465509996,"neede, needed, needing, needs"
gibraltar,3.466407447973713,57,75,0.0156078860898138,0.0045026115146785135,gibraltar
b2c,3.466407447973713,38,50,0.0104052573932092,0.003001741009785676,b2c
skipper,3.466407447973713,38,50,0.0104052573932092,0.003001741009785676,"skipper, skippers"
restrict,3.4651404861871726,2188,2880,0.5991237677984665,0.1729002821636549,"restrict, restricted, restricting, restriction, restrictions, restrictive, restrictiveness, restrictives, restricts"
kinnitu,3.463028883209606,41,54,0.011226725082146768,0.0032418802905685297,kinnitus
maximum,3.4623755695811878,2061,2715,0.5643483023001096,0.1629945368313622,"maximum, maximums"
drm,3.4601163273784796,22,29,0.006024096385542169,0.001741009785675692,"drm, drms"
abc,3.4601163273784796,22,29,0.006024096385542169,0.001741009785675692,"abc, abcs"
natur,3.46000743422255,3287,4333,0.9000547645125958,0.26013087590802664,"natur, natural, naturalization, naturalness, naturals, naturance, nature, natures, naturing"
enclos,3.4559591992318492,172,227,0.047097480832420595,0.013627904184426968,"enclose, enclosed, encloses, enclosing"
similar,3.4557538714912734,2595,3425,0.7105695509309967,0.20561925917031879,"similar, similares, similarities"
sincer,3.4553503269275447,25,33,0.006845564074479737,0.001981149066458546,sincere
bromochloromethan,3.4553503269275447,25,33,0.006845564074479737,0.001981149066458546,bromochloromethane
invalidity,3.451614813060596,56,74,0.01533406352683461,0.0044425766944828,invalidity
správa,3.451614813060596,28,37,0.007667031763417305,0.0022212883472414,správa
reimburs,3.45144912494553,563,744,0.1541621029572837,0.044665906225610855,"reimbursable, reimbursables, reimburse, reimbursed, reimbursement, reimbursements, reimburses, reimbursing, reimbursments"
officially,3.451249020901518,510,674,0.13964950711938665,0.04046346881191091,officially
sister,3.4486081799481743,31,41,0.008488499452354874,0.002461427628024254,"sister, sisters"
collect,3.4443457872993952,2779,3680,0.7609529025191676,0.22092813832022573,"collect, collectable, collectables, collectant, collecte, collected, collecter, collectes, collectible, collectibles, collecting, collection, collections, collective, collectiveness, collectives, collectivities, collects"
michel,3.444067550349822,37,49,0.010131434830230011,0.0029417061895899623,"michel, michele, michelle"
delic,3.4431549728325064,77,102,0.02108433734939759,0.0061235516599627785,"delicate, delicateness, delice"
exce,3.4427972424457187,1604,2125,0.43921139101861995,0.12757399291589122,"excee, exceed, exceeds"
norwegian,3.4416808091506885,206,273,0.05640744797371303,0.01638950591342979,"norwegian, norwegians"
transmitt,3.441254846840362,799,1059,0.2187842278203724,0.0635768745872606,"transmittable, transmittal, transmittals, transmittance, transmitted, transmitter, transmitters, transmitting"
slovenia,3.4408654983570646,943,1250,0.25821467688937566,0.07504352524464189,slovenia
call,3.438569626406289,2757,3657,0.7549288061336255,0.21954733745572433,"call, calle, called, calles, calling, calls"
switzerland,3.4334383492445895,679,902,0.18592552026286965,0.05415140781653359,switzerland
literary,3.433057744173173,70,93,0.019167579408543262,0.005583238278201357,literary
advis,3.4329704778349894,846,1124,0.2316538882803943,0.06747913789998199,"advisable, advise, advised, adviser, advisering, advisers, advises, advising"
budapest,3.4328844449432814,213,283,0.05832420591456736,0.016989854115386924,budapest
cee,3.432552139203487,73,97,0.019989047097480832,0.005823377558984211,"cee, cees"
equally,3.429896549196955,1225,1629,0.3354326396495071,0.09779672209881732,equally
extern,3.422841531861293,2511,3346,0.6875684556407448,0.2008765083748574,"extern, external, externalities, externalization, externals, externe, externer, externes"
foodstuff,3.422213302674277,604,805,0.16538882803943045,0.04832803025754938,"foodstuff, foodstuffs"
seat,3.4207968236582698,435,580,0.11911281489594742,0.034820195713513837,"seat, seated, seating, seats"
hill,3.4207968236582698,99,132,0.02710843373493976,0.007924596265834184,"hill, hills"
pre-contractu,3.4207968236582698,27,36,0.007393209200438116,0.0021612535270456863,pre-contractual
española,3.4207968236582693,48,64,0.013143483023001095,0.003842228492525665,"española, españolas"
florenc,3.4207968236582693,36,48,0.009857612267250822,0.002881671369394249,florence
cta,3.4207968236582693,33,44,0.009036144578313253,0.0026415320886113945,cta
carryov,3.4207968236582693,30,40,0.008214676889375685,0.0024013928078285406,"carryover, carryovers"
extérieur,3.4207968236582693,30,40,0.008214676889375685,0.0024013928078285406,"extérieur, extérieure, extérieures, extérieurs"
průmyslu,3.4207968236582693,21,28,0.005750273822562979,0.0016809749654799783,průmyslu
stat,3.4183169071556896,1723,2299,0.4717962760131435,0.13802005162994538,"stat, stated, stating, stats"
passeng,3.417538921921452,1049,1400,0.28723986856516975,0.08404874827399891,"passeng, passenge, passenger, passengers"
insofar,3.4162539327901973,564,753,0.15443592552026286,0.045206219607372276,insofar
acced,3.4124737170313635,615,822,0.16840087623220154,0.04934862220087651,"accede, acceded, acceder, accedes, acceding"
coincid,3.4108814705462165,258,345,0.07064622124863089,0.020712012967521162,"coincide, coincided, coincidence, coincidences, coincident, coincides, coinciding"
reasonably,3.409581096367586,456,610,0.1248630887185104,0.03662124031938525,reasonably
chargeabl,3.408266432362818,68,91,0.018619934282584884,0.00546316863780993,chargeable
appear,3.4062402414299364,1755,2350,0.48055859802847756,0.14108182745992676,"appear, appearance, appearances, appeared, appearing, appears"
least,3.4052185900653975,2787,3733,0.7631434830230011,0.22410998379059854,least
produc,3.404804741832929,2821,3779,0.7724534501642936,0.22687158551960138,"produc, produce, produced, producent, producents, producer, producers, produces, producible, producing, producs"
social,3.404563292667255,3041,4074,0.8326944140197152,0.24458185747733685,"social, sociale, socialement, sociales, socialism, socialization, socialize, socials"
territory,3.404420419769877,1819,2437,0.49808324205914567,0.14630485681695382,territory
jure,3.400064721696704,41,55,0.011226725082146768,0.003301915110764243,jure
held,3.3994168435104055,1908,2560,0.5224534501642936,0.1536891397010266,held
total,3.399162641874445,2946,3953,0.8066812705366923,0.23731764423365553,"total, totale, totaled, totalement, totales, totaling, totalization, totalize, totalizer, totalizers, totalled, totalling, totals"
indonesian,3.3984386744840323,38,51,0.0104052573932092,0.0030617758299813893,"indonesian, indonesians"
adjust,3.3982421193264565,2034,2730,0.5569550930996714,0.1638950591342979,"adjust, adjustable, adjusted, adjustement, adjustements, adjuster, adjusters, adjusting, adjustment, adjustments, adjusts"
mfn,3.3978384557142545,111,149,0.030394304490690034,0.008945188209161313,"mfn, mfns"
region,3.397219416178688,3278,4401,0.8975903614457831,0.2642132436813352,"region, regional, regionalism, regionalisms, regionalization, regione, regioner, regiones, regions"
euro-mediterranean,3.397205121426144,216,290,0.05914567360350493,0.017410097856756918,euro-mediterranean
normally,3.395537775382312,941,1264,0.2576670317634173,0.07588401272738188,normally
corfu,3.3942790188237093,32,43,0.008762322015334063,0.002581497268415681,corfu
ouncil,3.3929854673683644,61,82,0.016703176341730557,0.004922855256048508,"ouncil, ouncils"
recal,3.391817697711993,673,905,0.18428258488499452,0.05433151227712073,"recall, recalled, recalling, recalls"
characterist,3.391559243968883,1682,2262,0.4605695509309967,0.13579876328270396,"characterist, characteristic, characteristics"
baden-württemberg,3.3915592439688824,58,78,0.01588170865279299,0.004682715975265654,baden-württemberg
short-rang,3.3915592439688824,29,39,0.007940854326396496,0.002341357987632827,short-range
disregard,3.3895566700175546,217,292,0.05941949616648412,0.017530167497148346,"disregard, disregarded, disregarding, disregards"
complain,3.3889458290245793,266,358,0.0728368017524644,0.02149246563006544,"complain, complainant, complainants, complained, complaining, complains"
hong,3.387455724012477,127,171,0.03477546549835706,0.01026595425346701,hong
automatically,3.3845156452255303,653,880,0.17880613362541073,0.05283064177222789,automatically
auprè,3.384014062113557,23,31,0.006297918948521358,0.001861079426067119,auprès
ivb,3.384014062113557,23,31,0.006297918948521358,0.001861079426067119,ivb
revok,3.383355266384398,497,670,0.13608981380065718,0.04022332953112805,"revok, revokation, revoke, revoked, revokes, revoking"
anger,3.3785647641069327,20,27,0.00547645125958379,0.0016209401452842648,"anger, angered, angerer, angerous, angers"
fss,3.3785647641069327,20,27,0.00547645125958379,0.0016209401452842648,fss
penultim,3.3785647641069327,20,27,0.00547645125958379,0.0016209401452842648,penultimate
verband,3.3785647641069327,20,27,0.00547645125958379,0.0016209401452842648,verband
manag,3.3753088635050372,3302,4462,0.9041621029572837,0.2678753677132737,"manag, manage, manageable, managed, management, managements, manager, managers, manages, managing, managment"
syring,3.375186199342826,37,50,0.010131434830230011,0.003001741009785676,"syringe, syringes"
known,3.374860575303858,1451,1961,0.39731653888280394,0.1177282824037942,"known, knowns"
alleg,3.3723814464566635,505,683,0.13828039430449068,0.04100378219367233,"allegate, allegation, allegations, allege, alleged, alleges, alleging"
garanti,3.3712200580980047,34,46,0.009309967141292442,0.0027616017290028215,"garanti, garantie, garantier, garanties, garantis"
comply,3.3697755737736683,2130,2883,0.5832420591456736,0.17308038662424205,"comply, complying"
gran,3.3689665687543564,65,88,0.017798466593647318,0.005283064177222789,"gran, graned"
preced,3.3680145067612646,1005,1361,0.27519167579408543,0.08170739028636609,"precede, preceded, precedence, precedent, precedents, precedes, preceding, precedings"
bilbao,3.3664984613779794,31,42,0.008488499452354874,0.0025214624482199676,bilbao
submiss,3.364576395456553,1167,1582,0.3195509309967141,0.09497508554961878,"submiss, submission, submissions, submissive"
on-the-spot,3.3617392423733325,370,502,0.10131434830230011,0.030137479738248183,"on-the-spot, on-the-spots"
hectolitr,3.360782844295844,42,57,0.011500547645125958,0.00342198475115567,"hectolitre, hectolitres"
alfa,3.3607828442958434,28,38,0.007667031763417305,0.0022813231674371137,alfa
glyphos,3.3607828442958434,28,38,0.007667031763417305,0.0022813231674371137,glyphosate
fixant,3.3607828442958434,28,38,0.007667031763417305,0.0022813231674371137,fixant
warrant,3.3569419496166484,460,625,0.12595837897042717,0.037521762622320945,"warrant, warranted, warranting, warrants"
sont,3.3562534873628302,39,53,0.01067907995618839,0.003181845470372816,sont
corsica,3.3562534873628302,39,53,0.01067907995618839,0.003181845470372816,corsica
imply,3.3538655446468124,689,937,0.18866374589266155,0.056252626523383566,"imply, implying"
group,3.352183323019842,3139,4271,0.8595290251916758,0.2564087170558924,"group, groupe, grouped, groupes, grouping, groupings, groups"
due,3.349462671885301,3099,4220,0.8485761226725083,0.253346941225911,"due, dues"
carriag,3.347307772006567,353,481,0.09665936473165389,0.0288767485141382,"carriage, carriages"
re-examin,3.346106936678831,168,229,0.04600219058050383,0.013747973824818394,"re-examination, re-examinations, re-examine, re-examined, re-examines, re-examining"
feder,3.34602530838705,1074,1464,0.2940854326396495,0.08789097676652459,"feder, federal, federalism, federate, federates, federation, federations, federative"
herefor,3.3447791164658636,33,45,0.009036144578313253,0.002701566908807108,herefore
mutuel,3.3447791164658636,22,30,0.006024096385542169,0.0018010446058714055,"mutuel, mutuelle, mutuellement, mutuelles, mutuels"
departamenta,3.3447791164658636,22,30,0.006024096385542169,0.0018010446058714055,"departamenta, departamentas"
fictiti,3.3447791164658636,22,30,0.006024096385542169,0.0018010446058714055,fictitious
grandfath,3.3447791164658636,22,30,0.006024096385542169,0.0018010446058714055,"grandfather, grandfathered, grandfathering, grandfathers"
preambl,3.3435676789010444,184,251,0.050383351588170866,0.015068739869124092,"preamble, preambles"
renegotiat,3.340496428736714,52,71,0.014238773274917854,0.00426247223389566,"renegotiated, renegotiating"
comment,3.3398910599058196,1321,1804,0.3617196056955093,0.10830281563306718,"comment, commentable, commentator, commentators, commented, commenter, commenting, comments"
summary,3.3379530366363412,1793,2450,0.49096385542168675,0.1470853094794981,summary
pacemak,3.337362754788556,30,41,0.008214676889375685,0.002461427628024254,"pacemaker, pacemakers"
light,3.3355563799314907,2387,3264,0.6536144578313253,0.1959536531188089,"light, lighted, lighting, lightings, lightness, lights"
defin,3.3346043824266296,3037,4154,0.8315991237677984,0.24938464309299394,"defin, definable, defination, define, defined, defines, defining, definiti"
nomenclatur,3.3333122061481535,562,769,0.1538882803943045,0.04616677673050369,"nomenclatural, nomenclature, nomenclatures"
inquiri,3.3318399322629006,103,141,0.028203723986856517,0.008464909647595605,inquiries
charg,3.3318283546106073,2041,2794,0.5588718510405257,0.16773728762682355,"charg, charge, charged, charges, charging"
serial,3.3298553948084586,238,326,0.0651697699890471,0.019571351383802605,"serial, serials"
kontrol,3.328342855451289,27,37,0.007393209200438116,0.0022212883472414,"kontrol, kontrole, kontroles, kontroll, kontrolle, kontroller, kontrolou"
pantelleria,3.328342855451289,27,37,0.007393209200438116,0.0022212883472414,pantelleria
substantiat,3.326646452364922,318,436,0.08707557502738225,0.026175181605331093,"substantiated, substantiating"
modify,3.3262276073702908,765,1049,0.20947426067907995,0.06297652638530347,"modify, modifying"
ground,3.3260215004053997,2246,3080,0.6150054764512596,0.1849072462027976,"ground, grounded, grounding, groundings, grounds"
kilogram,3.3248866323407475,156,214,0.04271631982475356,0.012847451521882693,"kilogram, kilograms"
muro,3.3211619647167665,75,103,0.02053669222343921,0.0061835864801584916,"muro, muros"
carrier,3.3204173586712646,736,1011,0.20153340635268346,0.06069520321786636,"carrier, carriers"
yugoslavia,3.3194398807350614,131,180,0.03587075575027382,0.010806267635228432,yugoslavia
limb,3.317136313850443,40,55,0.01095290251916758,0.003301915110764243,"limb, limbed, limbs"
rerout,3.317136313850443,24,33,0.0065717415115005475,0.001981149066458546,"reroute, rerouted, rerouting"
inspekc,3.317136313850443,24,33,0.0065717415115005475,0.001981149066458546,inspekce
assist,3.3169210831007776,2802,3853,0.767250821467689,0.23131416221408416,"assist, assistance, assistances, assistant, assistants, assiste, assisted, assistence, assister, assisting, assistive, assists"
onc,3.312985281199629,1959,2697,0.5364184008762322,0.16191391006783934,"onc, once"
incompat,3.3129338607501255,430,592,0.11774370208105148,0.0355406135558624,"incompat, incompatibilities, incompatible, incompatibles"
fraud,3.3108917048258752,964,1328,0.26396495071193865,0.07972624121990754,"fraud, fraude, frauded, fraudes, frauding, frauds"
mere,3.3104485390241316,225,310,0.061610076670317634,0.01861079426067119,"mere, meres"
legitimately,3.3090060777870844,37,51,0.010131434830230011,0.0030617758299813893,legitimately
justify,3.3074370848625763,744,1026,0.20372398685651696,0.061595725520802065,"justify, justifying"
ascrib,3.3067702628696605,29,40,0.007940854326396496,0.0024013928078285406,"ascribable, ascribe, ascribed, ascribes, ascribing"
eaggf,3.3028383124976397,63,87,0.01725082146768894,0.005223029357027076,eaggf
deductibility,3.3028383124976393,21,29,0.005750273822562979,0.001741009785675692,deductibility
copy,3.3022745920141956,606,837,0.16593647316538881,0.05024914450381221,"copy, copying"
evas,3.2959502242546828,297,411,0.08132530120481928,0.024674311100438256,"evasion, evasions, evasive"
mio,3.2957354344062466,112,155,0.03066812705366922,0.009305397130335595,mio
america,3.29539676959407,565,782,0.15470974808324206,0.04694722939304797,"america, americas"
single-market,3.29410064500426,26,36,0.007119386637458927,0.0021612535270456863,single-market
regulador,3.29410064500426,26,36,0.007119386637458927,0.0021612535270456863,"regulador, reguladores"
nazional,3.2941006450042596,78,108,0.02135815991237678,0.006483760581137059,nazionale
confidentiality,3.2938319362478357,681,943,0.18647316538882805,0.05661283544455784,confidentiality
namely,3.2932146577409442,1652,2288,0.452354874041621,0.13735966860779253,namely
secretariat,3.2914172161068977,954,1322,0.2612267250821468,0.07936603229873326,"secretariat, secretariats"
enquiry,3.2902320593965038,189,262,0.051752464403066814,0.01572912289127694,enquiry
abstain,3.288766069060933,137,190,0.03751369112814896,0.011406615837185568,"abstain, abstained, abstaining, abstains"
recalculat,3.2882077994854684,62,86,0.016976998904709748,0.005162994536831362,"recalculated, recalculating"
ministerstvo,3.2882077994854684,31,43,0.008488499452354874,0.002581497268415681,ministerstvo
country-wid,3.286231317137551,116,161,0.03176341730558598,0.009665606051509876,country-wide
justic,3.2846969165986457,1436,1994,0.3932092004381161,0.11970943147025274,"justic, justice, justices"
ccc,3.2839649507119386,36,50,0.009857612267250822,0.003001741009785676,"ccc, cccs"
thermonuclear,3.2839649507119386,36,50,0.009857612267250822,0.003001741009785676,thermonuclear
michael,3.278263622672508,46,64,0.012595837897042717,0.003842228492525665,michael
overheidsdienst,3.278263622672508,23,32,0.006297918948521358,0.0019211142462628324,overheidsdienst
libr,3.278263622672508,23,32,0.006297918948521358,0.0019211142462628324,"libre, libres"
off-lin,3.278263622672508,23,32,0.006297918948521358,0.0019211142462628324,"off-line, off-liners"
offic,3.275952273467334,2126,2960,0.5821467688937568,0.177703067779312,"offic, offical, officals, office, officer, officers, offices"
saint,3.272626716418834,127,177,0.03477546549835706,0.010626163174641292,"saint, sainte, saintes, saints"
prejudici,3.272066526977475,66,92,0.018072289156626505,0.005523203458005643,prejudicial
accessory,3.272066526977475,33,46,0.009036144578313253,0.0027616017290028215,accessory
ala,3.2701957056355786,38,53,0.0104052573932092,0.003181845470372816,"ala, alas"
bon,3.2701957056355786,38,53,0.0104052573932092,0.003181845470372816,"bon, boned, boning, bons"
singl,3.2697057286174624,2770,3864,0.7584884994523549,0.231974545236237,"singl, single, singled, singles, singling"
herein,3.268761409273458,129,180,0.035323110624315444,0.010806267635228432,herein
norwai,3.266603978518414,858,1198,0.23493975903614459,0.0719217145944648,norway
consignor,3.265945938636702,58,81,0.01588170865279299,0.004862820435852794,"consignor, consignors"
pre-allocat,3.26428977943861,73,102,0.019989047097480832,0.0061235516599627785,"pre-allocated, pre-allocating"
secrecy,3.262539319360912,201,281,0.055038335158817085,0.016869784474995497,secrecy
possibility,3.2611596385542168,2145,3000,0.5873493975903614,0.18010446058714055,possibility
activ,3.260746444729923,3275,4581,0.8967688937568455,0.2750195113165636,"activ, activate, activates, activation, activations, activator, activators, active, activement, activeness, actives, activism, activiti, activities"
wine,3.2579017368173995,390,546,0.10679079956188389,0.03277901182685958,"wine, wines"
son,3.2579017368173995,85,119,0.023274917853231106,0.007144143603289908,"son, sons"
rennet,3.2579017368173995,40,56,0.01095290251916758,0.0033619499309599566,"rennet, renneted, renneting, rennets"
sardegna,3.2579017368173995,25,35,0.006845564074479737,0.002101218706849973,sardegna
septembr,3.2579017368173995,20,28,0.00547645125958379,0.0016809749654799783,septembre
time-scal,3.2579017368173995,20,28,0.00547645125958379,0.0016809749654799783,"time-scale, time-scales"
tec,3.257901736817399,70,98,0.019167579408543262,0.005883412379179925,"tec, tecs"
tenerif,3.257901736817399,35,49,0.009583789704271631,0.0029417061895899623,tenerife
decim,3.256915987426532,472,661,0.12924424972617743,0.03968301614936663,"decimal, decimals, decimate, decimation"
greement,3.2514504462494447,72,101,0.019715224534501644,0.006063516839767065,"greement, greements"
payment,3.247809745734327,1793,2518,0.49096385542168675,0.15116767725280664,"payment, payments"
definitely,3.244467090480008,69,97,0.018893756845564075,0.005823377558984211,definitely
décembr,3.2434221735426556,32,45,0.008762322015334063,0.002701566908807108,décembre
ex-post,3.240010690964195,802,1129,0.21960569550930997,0.06777931200096056,"ex-post, ex-posts"
exchang,3.238451577194609,2664,3752,0.7294633077765608,0.2252506453743171,"exchang, exchange, exchangeable, exchanged, exchanger, exchangers, exchanges, exchanging"
antifraud,3.2368830159347066,44,62,0.012048192771084338,0.003722158852134238,"antifraud, antifraude"
brazilian,3.2368830159347066,44,62,0.012048192771084338,0.003722158852134238,"brazilian, brazilians"
cannot,3.235888887244309,2310,3256,0.6325301204819277,0.1954733745572432,cannot
nationality,3.233467473791269,397,560,0.10870755750273822,0.033619499309599565,nationality
control,3.2271966338231395,3063,4329,0.8387185104052574,0.2598907366272438,"control, controlable, controle, controled, controler, controlers, controles, controling, controll, controllable, controlle, controlled, controller, controllers, controlling, controls"
body,3.2254848041127495,1990,2814,0.5449069003285871,0.16893798403073781,body
gbp,3.222034928705648,77,109,0.02108433734939759,0.006543795401332773,"gbp, gbps"
sec,3.21973889279796,1145,1622,0.313526834611172,0.09737647835744732,"sec, secs"
grate,3.2195734810901357,60,85,0.01642935377875137,0.005102959716635649,"grate, grateful, grates"
luxemburg,3.216749293826022,134,190,0.03669222343921139,0.011406615837185568,luxemburg
cod,3.210617241362865,970,1378,0.2656078860898138,0.08272798222969323,"cod, coded, coding, codings, cods"
argu,3.209356843388001,425,604,0.11637458926615553,0.03626103139821096,"argu, argue, argued, argues, arguing, argus"
mislead,3.2076630651748883,301,428,0.08242059145673604,0.025694903043765385,"mislead, misleading, misleads"
design,3.2052933100343313,3116,4434,0.8532311062431545,0.2661943927477937,"design, designate, designates, designation, designations, designator, designators, designe, designed, designer, designers, designing, designs"
declar,3.204702677590245,2117,3013,0.5796823658269441,0.1808849132496848,"declar, declarable, declarant, declarants, declaration, declarations, declarative, declare, declared, declares, declaring"
previou,3.1990677994666896,2074,2957,0.567907995618839,0.17752296331872486,"previou, previous"
chang,3.196790272045666,3318,4734,0.9085432639649507,0.28420483880650776,"chang, change, changed, changes, changing"
retroact,3.1954748771897603,117,167,0.032037239868565166,0.010025814972684156,retroactive
export,3.1934124795636833,1910,2728,0.523001095290252,0.16377498949390645,"export, exportable, exportables, exportation, exportations, exporte, exported, exporter, exporters, exporting, exports"
departur,3.1927437020810516,350,500,0.09583789704271632,0.030017410097856755,"departur, departure, departures"
