stem,source,precision,recall,lift,original_words
enforc,seed,0.6666666666666666,0.43478260869565216,,"enforce, enforceable, enforced, enforcement, enforces, enforcing"
outsid,seed,0.6666666666666666,0.43478260869565216,,outside
loss,seed,0.6666666666666666,0.34782608695652173,,"loss, losses"
dissemin,seed,0.6666666666666666,0.34782608695652173,,"disseminate, disseminates, dissemination"
movement,seed,0.6666666666666666,0.34782608695652173,,"movement, movements"
fuel,seed,0.6666666666666666,0.34782608695652173,,"fuel, fuels"
whilst,seed,0.6666666666666666,0.2608695652173913,,whilst
combat,seed,0.6666666666666666,0.2608695652173913,,"combat, combating"
marin,seed,0.6666666666666666,0.2608695652173913,,marine
audit,seed,0.6666666666666666,0.2608695652173913,,"audit, audited, auditing, audits"
underly,seed,0.6666666666666666,0.2608695652173913,,underlying
categori,seed,0.6666666666666666,0.2608695652173913,,categories
emphasi,seed,0.6666666666666666,0.2608695652173913,,emphasis
pilot,seed,0.6666666666666666,0.2608695652173913,,"pilot, piloting"
difficult,seed,0.6666666666666666,0.2608695652173913,,difficult
tax,seed,0.6666666666666666,0.2608695652173913,,tax
dispos,seed,0.6666666666666666,0.2608695652173913,,"disposal, dispose, disposed"
counter,seed,0.6666666666666666,0.17391304347826086,,"counter, countering"
charter,seed,0.6666666666666666,0.17391304347826086,,"charter, charters"
dealt,seed,0.6666666666666666,0.17391304347826086,,dealt
mostly,seed,0.6666666666666666,0.17391304347826086,,mostly
bear,seed,0.6666666666666666,0.17391304347826086,,"bear, bearing, bears"
trust,seed,0.6666666666666666,0.17391304347826086,,trust
crimin,seed,0.6666666666666666,0.17391304347826086,,criminal
stock,seed,0.6666666666666666,0.17391304347826086,,"stock, stocks"
proven,seed,0.6666666666666666,0.17391304347826086,,proven
fragment,seed,0.6666666666666666,0.17391304347826086,,"fragmentation, fragmented"
constraint,seed,0.6666666666666666,0.17391304347826086,,constraints
equity,seed,0.6666666666666666,0.17391304347826086,,equity
poor,seed,0.6666666666666666,0.17391304347826086,,poor
electr,seed,0.6666666666666666,0.17391304347826086,,"electric, electrical"
recycl,seed,0.6666666666666666,0.17391304347826086,,"recycled, recycling"
vari,seed,0.6666666666666666,0.17391304347826086,,"varied, varies"
map,seed,0.6666666666666666,0.17391304347826086,,"map, maps"
euratom,seed,0.6666666666666666,0.17391304347826086,,euratom
why,seed,0.6666666666666666,0.17391304347826086,,why
firm,seed,0.6666666666666666,0.17391304347826086,,"firm, firms"
scienc,seed,0.6666666666666666,0.17391304347826086,,"science, sciences"
compat,seed,0.6666666666666666,0.17391304347826086,,compatible
follow-up,seed,0.6666666666666666,0.17391304347826086,,follow-up
path,seed,0.6666666666666666,0.17391304347826086,,"path, paths"
eas,seed,0.6666666666666666,0.17391304347826086,,"ease, easing"
accountability,seed,0.6666666666666666,0.17391304347826086,,accountability
rural,seed,0.6666666666666666,0.17391304347826086,,rural
horizont,seed,0.6666666666666666,0.17391304347826086,,horizontal
output,seed,0.6666666666666666,0.17391304347826086,,"output, outputs"
corpor,seed,0.6666666666666666,0.17391304347826086,,"corporate, corporation"
discrimin,seed,0.6666666666666666,0.17391304347826086,,discrimination
campaign,seed,0.6666666666666666,0.17391304347826086,,"campaign, campaigns"
sanitary,seed,0.6666666666666666,0.08695652173913043,,sanitary
deploi,seed,0.6666666666666666,0.08695652173913043,,"deploy, deployed, deploying"
ceil,seed,0.6666666666666666,0.08695652173913043,,"ceiling, ceilings"
envelop,seed,0.6666666666666666,0.08695652173913043,,envelope
twinn,seed,0.6666666666666666,0.08695652173913043,,twinning
credibl,seed,0.6666666666666666,0.08695652173913043,,credible
unlikely,seed,0.6666666666666666,0.08695652173913043,,unlikely
entrepreneuri,seed,0.6666666666666666,0.08695652173913043,,entrepreneurial
readi,seed,0.6666666666666666,0.08695652173913043,,readiness
feed,seed,0.6666666666666666,0.08695652173913043,,"feed, feeds"
journalist,seed,0.6666666666666666,0.08695652173913043,,"journalist, journalists"
airport,seed,0.6666666666666666,0.08695652173913043,,"airport, airports"
fusion,seed,0.6666666666666666,0.08695652173913043,,fusion
appendic,seed,0.6666666666666666,0.08695652173913043,,appendices
mileston,seed,0.6666666666666666,0.08695652173913043,,"milestone, milestones"
ideally,seed,0.6666666666666666,0.08695652173913043,,ideally
flora,seed,0.6666666666666666,0.08695652173913043,,flora
on-the-spot,seed,0.6666666666666666,0.08695652173913043,,on-the-spot
spent,seed,0.6666666666666666,0.08695652173913043,,spent
ict,seed,0.6666666666666666,0.08695652173913043,,"ict, icts"
incub,seed,0.6666666666666666,0.08695652173913043,,incubators
catalyt,seed,0.6666666666666666,0.08695652173913043,,catalytic
forecast,seed,0.6666666666666666,0.08695652173913043,,"forecast, forecasting, forecasts"
gender,seed,0.6666666666666666,0.08695652173913043,,gender
resili,seed,0.6666666666666666,0.08695652173913043,,"resilience, resilient"
incentivis,seed,0.6666666666666666,0.08695652173913043,,"incentivisation, incentivise, incentivising"
elector,seed,0.6666666666666666,0.08695652173913043,,electoral
policymak,seed,0.6666666666666666,0.08695652173913043,,"policymakers, policymaking"
recal,seed,0.6666666666666666,0.08695652173913043,,"recalled, recalling, recalls"
multi-disciplinary,seed,0.6666666666666666,0.08695652173913043,,multi-disciplinary
aggreg,seed,0.6666666666666666,0.08695652173913043,,aggregate
root,seed,0.6666666666666666,0.08695652173913043,,root
robust,seed,0.6666666666666666,0.08695652173913043,,robust
try,seed,0.6666666666666666,0.08695652173913043,,try
earth,seed,0.6666666666666666,0.08695652173913043,,"earth, earths"
reactor,seed,0.6666666666666666,0.08695652173913043,,"reactor, reactors"
fauna,seed,0.6666666666666666,0.08695652173913043,,fauna
harvest,seed,0.6666666666666666,0.08695652173913043,,"harvest, harvested, harvesting"
incompat,seed,0.6666666666666666,0.08695652173913043,,"incompatibilities, incompatible"
dcfta,seed,0.6666666666666666,0.08695652173913043,,dcfta
gross,seed,0.6666666666666666,0.08695652173913043,,gross
penalty,seed,0.6666666666666666,0.08695652173913043,,penalty
retail,seed,0.6666666666666666,0.08695652173913043,,"retail, retailer, retailers"
momentum,seed,0.6666666666666666,0.08695652173913043,,momentum
commonly,seed,0.6666666666666666,0.08695652173913043,,commonly
forward-look,seed,0.6666666666666666,0.08695652173913043,,forward-looking
deliver,seed,0.6666666666666666,0.08695652173913043,,deliverables
logic,seed,0.6666666666666666,0.08695652173913043,,"logic, logical"
immigr,seed,0.6666666666666666,0.08695652173913043,,immigration
logist,seed,0.6666666666666666,0.08695652173913043,,logistics
bann,seed,0.6666666666666666,0.08695652173913043,,banned
mea,seed,0.6666666666666666,0.08695652173913043,,"mea, meas"
healthy,seed,0.6666666666666666,0.08695652173913043,,healthy
enp,seed,0.6666666666666666,0.08695652173913043,,enp
hydrogen,seed,0.6666666666666666,0.08695652173913043,,hydrogen
capability,seed,0.6666666666666666,0.08695652173913043,,capability
cfm,seed,0.6666666666666666,0.08695652173913043,,cfm
minist,seed,0.6666666666666666,0.08695652173913043,,minister
adher,seed,0.6666666666666666,0.08695652173913043,,"adhere, adherence, adhering"
jeopardis,seed,0.6666666666666666,0.08695652173913043,,"jeopardise, jeopardised, jeopardising"
destruct,seed,0.6666666666666666,0.08695652173913043,,"destruction, destructive"
glass,seed,0.6666666666666666,0.08695652173913043,,"glass, glasses"
rome,seed,0.6666666666666666,0.08695652173913043,,rome
defici,seed,0.6666666666666666,0.08695652173913043,,deficiencies
brief,seed,0.6666666666666666,0.08695652173913043,,brief
worth,seed,0.6666666666666666,0.08695652173913043,,worth
navig,seed,0.6666666666666666,0.08695652173913043,,"navigation, navigator"
preambl,seed,0.6666666666666666,0.08695652173913043,,preamble
fora,seed,0.6666666666666666,0.08695652173913043,,fora
halt,seed,0.6666666666666666,0.08695652173913043,,"halt, halting"
erasmu,seed,0.6666666666666666,0.08695652173913043,,erasmus
imper,seed,0.6666666666666666,0.08695652173913043,,"imperative, imperatives"
jrc,seed,0.6666666666666666,0.08695652173913043,,jrc
allevi,seed,0.6666666666666666,0.08695652173913043,,"alleviate, alleviation"
prime,seed,0.6666666666666666,0.08695652173913043,,prime
voic,seed,0.6666666666666666,0.08695652173913043,,voice
bottleneck,seed,0.6666666666666666,0.08695652173913043,,bottlenecks
reorganis,seed,0.6666666666666666,0.08695652173913043,,"reorganisation, reorganise, reorganised"
monthly,seed,0.6666666666666666,0.08695652173913043,,monthly
donor,seed,0.6666666666666666,0.08695652173913043,,"donor, donors"
cargo,seed,0.6666666666666666,0.08695652173913043,,cargo
bottom-up,seed,0.6666666666666666,0.08695652173913043,,bottom-up
inland,seed,0.6666666666666666,0.08695652173913043,,inland
co-ordinat,seed,0.6666666666666666,0.08695652173913043,,"co-ordinated, co-ordinating"
branch,seed,0.6666666666666666,0.08695652173913043,,"branch, branches, branching"
ethic,seed,0.6666666666666666,0.08695652173913043,,"ethical, ethics"
sharp,seed,0.6666666666666666,0.08695652173913043,,"sharp, sharpness"
profitability,seed,0.6666666666666666,0.08695652173913043,,profitability
cite,seed,0.6666666666666666,0.08695652173913043,,"cite, cites"
people-to-peopl,seed,0.6666666666666666,0.08695652173913043,,people-to-people
synergy,seed,0.6666666666666666,0.08695652173913043,,synergy
pose,seed,0.6666666666666666,0.08695652173913043,,"pose, poses"
ago,seed,0.6666666666666666,0.08695652173913043,,ago
fission,seed,0.6666666666666666,0.08695652173913043,,fission
advocat,seed,0.6666666666666666,0.08695652173913043,,"advocated, advocating"
architectur,seed,0.6666666666666666,0.08695652173913043,,"architecture, architectures"
motiv,seed,0.6666666666666666,0.08695652173913043,,"motivation, motivations, motive"
sensit,seed,0.6666666666666666,0.08695652173913043,,sensitive
onset,seed,0.6666666666666666,0.08695652173913043,,onset
burn,seed,0.6666666666666666,0.08695652173913043,,"burn, burning"
goe,seed,0.6666666666666666,0.08695652173913043,,goes
incomplet,seed,0.6666666666666666,0.08695652173913043,,"incomplete, incompleteness"
decentralis,seed,0.6666666666666666,0.08695652173913043,,"decentralisation, decentralise, decentralised"
public-servic,seed,0.6666666666666666,0.08695652173913043,,public-service
configur,seed,0.6666666666666666,0.08695652173913043,,"configuration, configurations"
decisively,seed,0.6666666666666666,0.08695652173913043,,decisively
cop,seed,0.6666666666666666,0.08695652173913043,,"cop, coping"
spring,seed,0.6666666666666666,0.08695652173913043,,spring
peac,seed,0.6666666666666666,0.08695652173913043,,"peace, peaceful"
cec,seed,0.6666666666666666,0.08695652173913043,,cec
thermal,seed,0.6666666666666666,0.08695652173913043,,thermal
tortur,seed,0.6666666666666666,0.08695652173913043,,torture
inaugurat,seed,0.6666666666666666,0.08695652173913043,,inaugurated
wastewat,seed,0.6666666666666666,0.08695652173913043,,wastewater
connectivity,seed,0.6666666666666666,0.08695652173913043,,connectivity
plastic,seed,0.6666666666666666,0.08695652173913043,,"plastic, plastics"
strand,seed,0.6666666666666666,0.08695652173913043,,"strand, strands"
shorter,seed,0.6666666666666666,0.08695652173913043,,shorter
justify,seed,0.6666666666666666,0.08695652173913043,,"justify, justifying"
violenc,seed,0.6666666666666666,0.08695652173913043,,violence
unfair,seed,0.6666666666666666,0.08695652173913043,,unfair
pre-access,seed,0.6666666666666666,0.08695652173913043,,pre-accession
poverty,seed,0.6666666666666666,0.08695652173913043,,poverty
chose,seed,0.6666666666666666,0.08695652173913043,,chose
partit,seed,0.6666666666666666,0.08695652173913043,,partitioning
concentrat,seed,0.6666666666666666,0.08695652173913043,,"concentrated, concentrating"
email,seed,0.6666666666666666,0.08695652173913043,,email
segment,seed,0.6666666666666666,0.08695652173913043,,segment
outset,seed,0.6666666666666666,0.08695652173913043,,outset
pursuit,seed,0.6666666666666666,0.08695652173913043,,pursuit
dissuas,seed,0.6666666666666666,0.08695652173913043,,dissuasive
panel,seed,0.6666666666666666,0.08695652173913043,,panel
uncertainti,seed,0.6666666666666666,0.08695652173913043,,uncertainties
edit,seed,0.6666666666666666,0.08695652173913043,,edition
build,seed,0.6538461538461539,0.7391304347826086,,"build, building, buildings, builds"
technology,seed,0.6470588235294118,0.4782608695652174,,technology
water,seed,0.6470588235294118,0.4782608695652174,,"water, waters"
consequ,seed,0.6428571428571429,0.391304347826087,,"consequence, consequences"
transparency,seed,0.6428571428571429,0.391304347826087,,transparency
green,seed,0.6428571428571429,0.391304347826087,,"green, greening"
bank,seed,0.6428571428571429,0.391304347826087,,"bank, banking, banks"
committ,seed,0.6428571428571429,0.391304347826087,,"committed, committing"
coordin,seed,0.6428571428571429,0.391304347826087,,"coordinate, coordination"
operat,seed,0.6428571428571429,0.391304347826087,,"operated, operating"
many,seed,0.64,0.6956521739130435,,many
plann,seed,0.6363636363636364,0.6086956521739131,,"planned, planning"
specifically,seed,0.6363636363636364,0.30434782608695654,,specifically
expand,seed,0.6363636363636364,0.30434782608695654,,"expand, expanded, expanding, expands"
food,seed,0.6363636363636364,0.30434782608695654,,"food, foods"
task,seed,0.631578947368421,0.5217391304347826,,"task, tasked, tasks"
opportun,seed,0.625,0.6521739130434783,,opportunities
reinforc,seed,0.625,0.43478260869565216,,"reinforce, reinforced, reinforcement, reinforces, reinforcing"
thereby,seed,0.625,0.43478260869565216,,thereby
secur,seed,0.625,0.43478260869565216,,"secure, secured, secures, securing, securities"
transpar,seed,0.625,0.21739130434782608,,transparent
democracy,seed,0.625,0.21739130434782608,,democracy
mandat,seed,0.625,0.21739130434782608,,"mandate, mandates, mandating"
soil,seed,0.625,0.21739130434782608,,"soil, soils"
french,seed,0.625,0.21739130434782608,,french
vision,seed,0.625,0.21739130434782608,,"vision, visions"
eu-wid,seed,0.625,0.21739130434782608,,eu-wide
theme,seed,0.625,0.21739130434782608,,"theme, themes"
simplif,seed,0.625,0.21739130434782608,,"simplification, simplifications"
estim,seed,0.625,0.21739130434782608,,"estimate, estimates, estimation, estimations"
enlarg,seed,0.625,0.21739130434782608,,"enlarged, enlargement"
stemm,seed,0.625,0.21739130434782608,,"stemmed, stemming"
co-ordin,seed,0.625,0.21739130434782608,,"co-ordinate, co-ordinates, co-ordination"
resolut,seed,0.625,0.21739130434782608,,"resolution, resolutions"
supervis,seed,0.625,0.21739130434782608,,"supervise, supervising, supervision"
digit,seed,0.625,0.21739130434782608,,"digital, digitalization"
leadership,seed,0.625,0.21739130434782608,,leadership
easier,seed,0.625,0.21739130434782608,,easier
frequency,seed,0.625,0.21739130434782608,,frequency
advic,seed,0.625,0.21739130434782608,,advice
encourag,seed,0.6190476190476191,0.5652173913043478,,"encourage, encouraged, encouragement, encourages, encouraging"
recognis,seed,0.6190476190476191,0.5652173913043478,,"recognise, recognised, recognises, recognising"
sourc,seed,0.6153846153846154,0.6956521739130435,,"source, sourced, sources, sourcing"
tradit,seed,0.6153846153846154,0.34782608695652173,,"tradition, traditional"
lack,seed,0.6153846153846154,0.34782608695652173,,"lack, lacked, lacks"
legisl,seed,0.6129032258064516,0.8260869565217391,,"legislation, legislative, legislator"
tool,seed,0.6111111111111112,0.4782608695652174,,"tool, tools"
effici,seed,0.6086956521739131,0.6086956521739131,,efficient
plan,seed,0.6086956521739131,0.6086956521739131,,"plan, plans"
privat,seed,0.6086956521739131,0.6086956521739131,,private
financ,seed,0.6086956521739131,0.6086956521739131,,"financ, finance, financed, finances, financing"
research,seed,0.6,0.6521739130434783,,"research, researchers"
manner,seed,0.6,0.5217391304347826,,manner
enterpris,seed,0.6,0.391304347826087,,"enterprise, enterprises"
analys,seed,0.6,0.391304347826087,,"analyse, analysed, analyses, analysing"
civil,seed,0.6,0.391304347826087,,"civil, civile"
freedom,seed,0.6,0.2608695652173913,,"freedom, freedoms"
mov,seed,0.6,0.2608695652173913,,"moved, moving"
enough,seed,0.6,0.2608695652173913,,enough
eight,seed,0.6,0.2608695652173913,,eight
ability,seed,0.6,0.2608695652173913,,ability
substantially,seed,0.6,0.2608695652173913,,substantially
chemic,seed,0.6,0.2608695652173913,,"chemical, chemicals"
turn,seed,0.6,0.2608695652173913,,"turn, turned"
safeguard,seed,0.6,0.2608695652173913,,"safeguard, safeguards"
stimulat,seed,0.6,0.2608695652173913,,"stimulated, stimulating"
concentr,seed,0.6,0.2608695652173913,,"concentrate, concentrates, concentration, concentrations, concentrators"
inspect,seed,0.6,0.2608695652173913,,"inspection, inspections"
mediterranean,seed,0.6,0.13043478260869565,,mediterranean
multiannu,seed,0.6,0.13043478260869565,,multiannual
choos,seed,0.6,0.13043478260869565,,"choose, choosing"
devis,seed,0.6,0.13043478260869565,,"devise, devised"
history,seed,0.6,0.13043478260869565,,history
deploy,seed,0.6,0.13043478260869565,,"deployment, deployments"
evolv,seed,0.6,0.13043478260869565,,"evolve, evolved, evolves, evolving"
live,seed,0.6,0.13043478260869565,,"live, lives"
heart,seed,0.6,0.13043478260869565,,heart
reap,seed,0.6,0.13043478260869565,,"reap, reaping"
thank,seed,0.6,0.13043478260869565,,"thank, thanks"
case-by-cas,seed,0.6,0.13043478260869565,,case-by-case
daily,seed,0.6,0.13043478260869565,,daily
crisi,seed,0.6,0.13043478260869565,,crisis
balkan,seed,0.6,0.13043478260869565,,"balkan, balkans"
medicin,seed,0.6,0.13043478260869565,,"medicinal, medicine, medicines"
possibly,seed,0.6,0.13043478260869565,,possibly
ocean,seed,0.6,0.13043478260869565,,"ocean, oceanic, oceans"
sanction,seed,0.6,0.13043478260869565,,"sanction, sanctions"
